,listing_url,last_scraped,host_since,zipcode,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities_cat,amenities_count,minimum_nights,maximum_nights,instant_bookable,availability_365,price,latitude,longitude,years_in_business,revenue,revenue_per_accommodates
0,https://www.airbnb.com/rooms/6606,2023-03-25,2009-04-26,98103.0,Entire home/apt,1,1.0,1.0,1.0,basic,28,30,1125,f,99,99.0,47.65444,-122.33629,14.0,26334.0,26334.0
1,https://www.airbnb.com/rooms/9419,2023-03-25,2009-08-09,98108.0,Private room,2,3.0,1.0,2.0,basic,32,2,90,f,356,55.0,47.55017,-122.31937,14.0,495.0,247.5
2,https://www.airbnb.com/rooms/9531,2023-03-25,2009-08-13,98136.0,Entire home/apt,4,1.0,2.0,3.0,moderate,69,3,1125,f,228,175.0,47.55495,-122.38663,14.0,23975.0,5993.75
3,https://www.airbnb.com/rooms/9534,2023-03-25,2009-08-13,98136.0,Entire home/apt,3,1.0,2.0,2.0,moderate,60,2,1125,f,231,135.0,47.55627,-122.38607,14.0,18090.0,6030.0
4,https://www.airbnb.com/rooms/9596,2023-03-25,2009-04-26,98103.0,Entire home/apt,4,1.0,1.0,4.0,basic,29,30,200,f,65,130.0,47.65608,-122.33602,14.0,39000.0,9750.0
5,https://www.airbnb.com/rooms/9909,2023-03-25,2009-08-23,98126.0,Entire home/apt,4,1.0,2.0,2.0,moderate,54,3,180,t,136,108.0,47.56612,-122.37273,14.0,24732.0,6183.0
6,https://www.airbnb.com/rooms/11012,2023-03-25,2009-04-26,98103.0,Entire home/apt,8,2.0,3.0,3.0,moderate,42,30,120,f,112,310.0,47.65405,-122.33744,14.0,78430.0,9803.75
7,https://www.airbnb.com/rooms/25002,2023-03-25,2010-04-02,98117.0,Entire home/apt,4,1.0,1.0,2.0,moderate,45,2,30,t,106,83.0,47.67947,-122.37196,13.0,21497.0,5374.25
8,https://www.airbnb.com/rooms/68508,2023-03-25,2011-01-08,98102.0,Entire home/apt,4,1.0,2.0,2.0,moderate,68,30,90,f,75,195.0,47.63815,-122.32344,12.0,56550.0,14137.5
9,https://www.airbnb.com/rooms/116221,2023-03-25,2011-05-14,98103.0,Entire home/apt,2,1.0,1.0,1.0,moderate,41,90,365,f,0,75.0,47.65474,-122.35546,12.0,27375.0,13687.5
10,https://www.airbnb.com/rooms/119103,2023-03-25,2011-05-18,98103.0,Entire home/apt,3,1.0,1.0,2.0,basic,28,3,30,f,290,90.0,47.65244,-122.35108,12.0,6750.0,2250.0
11,https://www.airbnb.com/rooms/132120,2023-03-25,2011-02-05,98103.0,Entire home/apt,4,1.0,1.0,1.0,basic,13,30,30,f,83,75.0,47.66938,-122.33516,12.0,21150.0,5287.5
12,https://www.airbnb.com/rooms/132160,2023-03-25,2011-05-05,98103.0,Entire home/apt,6,1.0,2.0,2.0,moderate,56,3,10,f,125,144.0,47.68205,-122.34275,12.0,34560.0,5760.0
13,https://www.airbnb.com/rooms/151545,2023-03-25,2010-12-01,98102.0,Entire home/apt,6,1.5,3.0,3.0,moderate,60,30,270,f,22,299.0,47.65062,-122.32008,12.0,102557.0,17092.833333333332
14,https://www.airbnb.com/rooms/170273,2023-03-25,2011-07-11,98119.0,Entire home/apt,6,2.5,3.0,4.0,moderate,65,3,31,f,320,290.0,47.62734,-122.35793,12.0,13050.0,2175.0
15,https://www.airbnb.com/rooms/202251,2023-03-25,2011-05-18,98117.0,Entire home/apt,6,1.0,3.0,3.0,basic,30,30,150,f,89,175.0,47.67757,-122.36172,12.0,48300.0,8050.0
16,https://www.airbnb.com/rooms/210316,2023-03-25,2012-05-22,98117.0,Private room,2,4.0,1.0,1.0,moderate,50,30,365,f,330,86.0,47.70085,-122.367,11.0,3010.0,1505.0
17,https://www.airbnb.com/rooms/215882,2023-03-25,2011-08-15,98118.0,Entire home/apt,2,1.0,1.0,1.0,moderate,51,2,7,f,61,110.0,47.56173,-122.28351,12.0,33440.0,16720.0
18,https://www.airbnb.com/rooms/219532,2023-03-25,2011-08-30,98119.0,Entire home/apt,4,1.5,3.0,4.0,moderate,47,30,125,f,73,300.0,47.65589,-122.36055,12.0,87600.0,21900.0
19,https://www.airbnb.com/rooms/226536,2023-03-25,2010-08-22,98199.0,Private room,2,1.0,1.0,1.0,basic,31,1,21,f,209,61.0,47.66133,-122.40088,13.0,9516.0,4758.0
20,https://www.airbnb.com/rooms/226677,2023-03-25,2009-08-09,98108.0,Private room,2,3.0,1.0,1.0,moderate,41,2,90,f,363,55.0,47.55062,-122.31827,14.0,110.0,55.0
21,https://www.airbnb.com/rooms/229990,2023-03-25,2011-09-23,98116.0,Entire home/apt,8,3.0,2.0,4.0,basic,26,3,28,f,277,220.0,47.57884,-122.41071,12.0,19360.0,2420.0
22,https://www.airbnb.com/rooms/241016,2023-03-25,2011-08-11,98119.0,Entire home/apt,4,1.0,3.0,3.0,moderate,55,2,28,f,274,175.0,47.6411,-122.37446,12.0,15925.0,3981.25
23,https://www.airbnb.com/rooms/241032,2023-03-25,2011-08-11,98119.0,Entire home/apt,2,1.0,1.0,1.0,moderate,47,3,365,f,293,98.0,47.63626,-122.37083,12.0,7056.0,3528.0
24,https://www.airbnb.com/rooms/254340,2023-03-25,2011-10-26,98117.0,Entire home/apt,2,1.0,1.0,1.0,basic,34,30,180,f,23,95.0,47.67632,-122.36019,11.0,32490.0,16245.0
25,https://www.airbnb.com/rooms/260613,2023-03-25,2011-11-09,98117.0,Entire home/apt,2,1.0,1.0,1.0,moderate,44,3,1125,f,329,95.0,47.687,-122.36697,11.0,3420.0,1710.0
26,https://www.airbnb.com/rooms/278830,2023-03-25,2011-11-29,98119.0,Entire home/apt,6,2.0,3.0,3.0,moderate,67,2,190,f,86,399.0,47.6341,-122.37296,11.0,111321.0,18553.5
27,https://www.airbnb.com/rooms/284087,2023-03-25,2011-06-20,98101.0,Entire home/apt,6,1.0,2.0,5.0,moderate,53,3,1125,f,246,173.0,47.6121,-122.33,12.0,20587.0,3431.1666666666665
28,https://www.airbnb.com/rooms/303277,2023-03-25,2011-09-24,98102.0,Entire home/apt,2,1.0,2.0,2.0,moderate,56,30,1125,f,281,126.0,47.64424,-122.32397,11.0,10584.0,5292.0
29,https://www.airbnb.com/rooms/338091,2023-03-25,2012-02-07,98102.0,Entire home/apt,2,1.0,1.0,1.0,moderate,71,30,200,f,179,225.0,47.61965,-122.32374,11.0,41850.0,20925.0
30,https://www.airbnb.com/rooms/340738,2023-03-25,2012-02-10,98112.0,Entire home/apt,2,1.0,1.0,2.0,basic,12,100,112,f,6,195.0,47.62376,-122.30494,11.0,70005.0,35002.5
31,https://www.airbnb.com/rooms/353110,2023-03-25,2012-02-21,98116.0,Entire home/apt,5,1.0,1.0,1.0,moderate,59,30,1125,f,71,79.0,47.58037,-122.39163,11.0,23226.0,4645.2
32,https://www.airbnb.com/rooms/356248,2023-03-25,2010-12-01,98102.0,Entire home/apt,4,1.0,2.0,2.0,moderate,55,60,365,f,76,199.0,47.65047,-122.32022,12.0,57511.0,14377.75
33,https://www.airbnb.com/rooms/356608,2023-03-25,2012-02-21,98122.0,Entire home/apt,5,2.0,2.0,2.0,basic,37,2,1125,t,111,190.0,47.61401,-122.32235,11.0,48260.0,9652.0
34,https://www.airbnb.com/rooms/365550,2023-03-25,2011-08-27,98104.0,Private room,2,1.0,1.0,1.0,moderate,43,3,21,t,146,116.0,47.60002,-122.32742,12.0,25404.0,12702.0
35,https://www.airbnb.com/rooms/368403,2023-03-25,2012-11-18,98103.0,Entire home/apt,16,3.0,6.0,7.0,basic,37,4,45,f,295,549.0,47.68528,-122.33125,10.0,38430.0,2401.875
36,https://www.airbnb.com/rooms/370361,2023-03-25,2012-03-05,98117.0,Private room,2,1.0,1.0,1.0,basic,37,3,30,f,56,70.0,47.68271,-122.35768,11.0,21630.0,10815.0
37,https://www.airbnb.com/rooms/387078,2023-03-25,2011-09-07,98102.0,Entire home/apt,2,1.0,1.0,1.0,basic,31,30,365,f,346,123.0,47.62361,-122.32577,12.0,2337.0,1168.5
38,https://www.airbnb.com/rooms/392140,2023-03-25,2012-08-20,98144.0,Private room,2,1.0,1.0,1.0,basic,21,3,7,f,342,80.0,47.58576,-122.31581,11.0,1840.0,920.0
39,https://www.airbnb.com/rooms/392779,2023-03-25,2011-03-12,98144.0,Entire home/apt,4,1.0,2.0,2.0,basic,33,3,1125,f,158,107.0,47.57389,-122.31428,12.0,22149.0,5537.25
40,https://www.airbnb.com/rooms/421168,2023-03-25,2012-04-08,98103.0,Private room,2,1.0,1.0,1.0,basic,33,2,7,f,139,90.0,47.70021,-122.35106,11.0,20340.0,10170.0
41,https://www.airbnb.com/rooms/430610,2023-03-25,2010-07-13,98103.0,Entire home/apt,7,3.0,3.0,3.0,moderate,38,5,1124,f,178,295.0,47.65356,-122.33952,13.0,55165.0,7880.714285714285
42,https://www.airbnb.com/rooms/461234,2023-03-25,2012-03-06,98117.0,Entire home/apt,2,1.0,1.0,1.0,basic,29,4,1125,f,306,85.0,47.68444,-122.37338,11.0,5015.0,2507.5
43,https://www.airbnb.com/rooms/475361,2023-03-25,2012-05-10,98125.0,Private room,1,1.0,1.0,1.0,basic,30,30,180,f,179,77.0,47.71652,-122.29126,11.0,14322.0,14322.0
44,https://www.airbnb.com/rooms/490076,2023-03-25,2012-10-19,98103.0,Entire home/apt,2,1.0,1.0,1.0,moderate,40,5,21,f,38,87.0,47.65617,-122.35262,10.0,28449.0,14224.5
45,https://www.airbnb.com/rooms/491958,2023-03-25,2012-05-21,98118.0,Entire home/apt,4,1.0,1.0,1.0,basic,23,2,30,f,80,79.0,47.56007,-122.27873,11.0,22515.0,5628.75
46,https://www.airbnb.com/rooms/493591,2023-03-25,2012-05-22,98177.0,Private room,2,1.0,1.0,1.0,moderate,46,30,180,f,365,50.0,47.7019,-122.36781,11.0,0.0,0.0
47,https://www.airbnb.com/rooms/552325,2023-03-25,2010-12-01,98102.0,Entire home/apt,4,1.0,2.0,2.0,moderate,62,30,360,f,12,229.0,47.65043,-122.32021,12.0,80837.0,20209.25
48,https://www.airbnb.com/rooms/564220,2023-03-25,2012-06-28,98144.0,Private room,2,1.0,1.0,1.0,basic,32,2,21,f,119,53.0,47.57783,-122.29251,11.0,13038.0,6519.0
49,https://www.airbnb.com/rooms/564428,2023-03-25,2012-06-28,98144.0,Private room,2,1.0,1.0,1.0,basic,36,2,28,f,109,54.0,47.57796,-122.29373,11.0,13824.0,6912.0
50,https://www.airbnb.com/rooms/565703,2023-03-25,2012-06-29,98112.0,Entire home/apt,4,1.0,2.0,2.0,moderate,48,3,365,t,339,114.0,47.620624,-122.29714,11.0,2964.0,741.0
51,https://www.airbnb.com/rooms/566435,2023-03-25,2012-05-22,98117.0,Private room,2,4.0,1.0,1.0,basic,34,30,365,t,175,85.0,47.70084,-122.36738,11.0,16150.0,8075.0
52,https://www.airbnb.com/rooms/573942,2023-03-25,2009-08-09,98108.0,Private room,2,3.0,1.0,1.0,moderate,40,2,180,f,352,60.0,47.54916,-122.31819,14.0,780.0,390.0
53,https://www.airbnb.com/rooms/598023,2023-03-25,2012-06-12,98116.0,Private room,2,1.0,1.0,1.0,moderate,55,3,29,f,364,109.0,47.56162,-122.38812,11.0,109.0,54.5
54,https://www.airbnb.com/rooms/604600,2023-03-25,2010-04-04,98101.0,Entire home/apt,4,1.0,1.0,2.0,basic,24,30,30,f,365,282.0,47.61326,-122.33148,13.0,0.0,0.0
55,https://www.airbnb.com/rooms/607788,2023-03-25,2010-04-04,98101.0,Private room,2,1.0,,1.0,basic,15,2,5,f,365,232.0,47.61317,-122.33346,13.0,0.0,0.0
56,https://www.airbnb.com/rooms/609252,2023-03-25,2012-07-22,98117.0,Entire home/apt,4,1.0,2.0,4.0,moderate,42,30,30,f,88,275.0,47.69647,-122.36322,11.0,76175.0,19043.75
57,https://www.airbnb.com/rooms/609610,2023-03-25,2012-07-22,98144.0,Entire home/apt,2,1.0,1.0,1.0,basic,25,3,90,f,176,95.0,47.56994,-122.29403,11.0,17955.0,8977.5
58,https://www.airbnb.com/rooms/609701,2023-03-25,2012-07-23,98107.0,Entire home/apt,2,1.0,1.0,1.0,moderate,45,4,30,f,180,110.0,47.65607,-122.35899,11.0,20350.0,10175.0
59,https://www.airbnb.com/rooms/620518,2023-03-25,2012-07-27,98115.0,Entire home/apt,2,1.0,1.0,1.0,moderate,40,30,1125,f,365,100.0,47.67489,-122.29078,11.0,0.0,0.0
60,https://www.airbnb.com/rooms/631445,2023-03-25,2012-08-02,98121.0,Entire home/apt,4,1.0,1.0,2.0,moderate,39,30,90,f,82,95.0,47.61373,-122.34887,11.0,26885.0,6721.25
61,https://www.airbnb.com/rooms/635878,2023-03-25,2012-07-27,98105.0,Entire home/apt,3,1.0,1.0,2.0,basic,35,2,1125,f,312,90.0,47.66313,-122.31428,11.0,4770.0,1590.0
62,https://www.airbnb.com/rooms/637710,2023-03-25,2012-08-07,98119.0,Entire home/apt,8,1.0,3.0,8.0,basic,32,2,75,f,320,220.0,47.653,-122.35595,11.0,9900.0,1237.5
63,https://www.airbnb.com/rooms/654734,2023-03-25,2012-08-17,98191.0,Entire home/apt,2,1.0,1.0,2.0,basic,21,30,365,t,301,168.0,47.61311,-122.32947,11.0,10752.0,5376.0
64,https://www.airbnb.com/rooms/661708,2023-03-25,2012-08-22,98112.0,Entire home/apt,6,2.5,2.0,1.0,moderate,56,3,28,f,346,165.0,47.62563,-122.29181,11.0,3135.0,522.5
65,https://www.airbnb.com/rooms/677266,2023-03-25,2009-08-09,98108.0,Private room,2,3.0,1.0,1.0,basic,33,2,60,f,363,70.0,47.55041,-122.31857,14.0,140.0,70.0
66,https://www.airbnb.com/rooms/677365,2023-03-25,2011-08-05,98106.0,Entire home/apt,6,1.0,2.0,3.0,moderate,40,1,30,f,95,119.0,47.52957,-122.36013,12.0,32130.0,5355.0
67,https://www.airbnb.com/rooms/681866,2023-03-25,2010-04-05,98144.0,Private room,2,1.0,1.0,1.0,basic,26,30,30,f,0,60.0,47.59245,-122.30322,13.0,21900.0,10950.0
68,https://www.airbnb.com/rooms/689309,2023-03-25,2012-09-09,98133.0,Private room,2,1.0,1.0,1.0,basic,37,30,365,f,365,146.0,47.72131,-122.35846,11.0,0.0,0.0
69,https://www.airbnb.com/rooms/703058,2023-03-25,2012-01-15,98103.0,Entire home/apt,4,1.0,2.0,2.0,moderate,42,4,27,f,128,265.0,47.65144,-122.33734,11.0,62805.0,15701.25
70,https://www.airbnb.com/rooms/704764,2023-03-25,2012-09-19,98119.0,Entire home/apt,5,1.0,2.0,2.0,moderate,41,1,16,f,125,159.0,47.64057,-122.36956,11.0,38160.0,7632.0
71,https://www.airbnb.com/rooms/706385,2023-03-25,2012-04-04,98102.0,Entire home/apt,2,1.0,1.0,1.0,basic,36,60,90,f,68,120.0,47.64307,-122.32556,11.0,35640.0,17820.0
72,https://www.airbnb.com/rooms/708774,2023-03-25,2010-12-11,98102.0,Entire home/apt,4,1.0,1.0,2.0,basic,32,30,365,t,231,81.0,47.64,-122.32412,12.0,10854.0,2713.5
73,https://www.airbnb.com/rooms/723723,2023-03-25,2012-10-02,98112.0,Entire home/apt,1,1.0,1.0,1.0,basic,7,30,200,f,51,524.0,47.61896,-122.28818,10.0,164536.0,164536.0
74,https://www.airbnb.com/rooms/723846,2023-03-25,2012-10-02,98115.0,Entire home/apt,3,1.0,,1.0,moderate,61,2,365,f,243,129.0,47.69839,-122.31505,10.0,15738.0,5246.0
75,https://www.airbnb.com/rooms/748526,2023-03-25,2012-10-20,98117.0,Entire home/apt,2,1.0,1.0,1.0,basic,29,30,30,f,83,61.0,47.67846,-122.36325,10.0,17202.0,8601.0
76,https://www.airbnb.com/rooms/752483,2023-03-25,2011-03-19,98102.0,Entire home/apt,4,2.0,2.0,2.0,moderate,43,3,90,f,0,150.0,47.618918,-122.315682,12.0,54750.0,13687.5
77,https://www.airbnb.com/rooms/757840,2023-03-25,2012-10-27,98109.0,Entire home/apt,8,2.5,4.0,7.0,moderate,70,4,15,f,273,314.0,47.63349,-122.35611,10.0,28888.0,3611.0
78,https://www.airbnb.com/rooms/789229,2023-03-25,2012-03-06,98104.0,Entire home/apt,4,1.0,1.0,1.0,basic,15,30,1125,f,0,155.0,47.59393,-122.33262,11.0,56575.0,14143.75
79,https://www.airbnb.com/rooms/793629,2023-03-25,2012-11-18,98144.0,Entire home/apt,2,1.0,1.0,1.0,moderate,59,7,180,f,50,115.0,47.57734,-122.31492,10.0,36225.0,18112.5
80,https://www.airbnb.com/rooms/797358,2023-03-25,2012-11-20,98144.0,Private room,2,1.0,1.0,1.0,moderate,72,3,30,f,7,64.0,47.57265,-122.29136,10.0,22912.0,11456.0
81,https://www.airbnb.com/rooms/841274,2023-03-25,2012-11-12,98144.0,Entire home/apt,4,1.0,1.0,2.0,moderate,40,3,45,f,279,109.0,47.58548,-122.29458,10.0,9374.0,2343.5
82,https://www.airbnb.com/rooms/844939,2023-03-25,2012-12-15,98121.0,Entire home/apt,4,1.0,1.0,1.0,moderate,50,2,1125,t,113,204.0,47.61503,-122.3475,10.0,51408.0,12852.0
83,https://www.airbnb.com/rooms/846763,2023-03-25,2012-12-16,98115.0,Private room,2,1.0,1.0,1.0,basic,31,30,365,f,256,60.0,47.67995,-122.30859,10.0,6540.0,3270.0
84,https://www.airbnb.com/rooms/877203,2023-03-25,2010-11-14,98144.0,Private room,2,1.5,1.0,1.0,basic,15,30,1125,f,226,53.0,47.60029,-122.30185,12.0,7367.0,3683.5
85,https://www.airbnb.com/rooms/1802663,2023-03-25,2013-10-15,98103.0,Entire home/apt,4,1.0,1.0,2.0,moderate,45,2,61,t,108,116.0,47.65428,-122.33766,9.0,29812.0,7453.0
86,https://www.airbnb.com/rooms/1807936,2023-03-25,2012-09-04,98125.0,Private room,4,1.5,2.0,2.0,basic,25,30,30,f,358,60.0,47.70265,-122.31618,11.0,420.0,105.0
87,https://www.airbnb.com/rooms/1820794,2023-03-25,2013-10-20,98109.0,Entire home/apt,3,1.0,,1.0,moderate,45,2,28,f,160,134.0,47.63089,-122.34815,9.0,27470.0,9156.666666666666
88,https://www.airbnb.com/rooms/1851863,2023-03-25,2013-10-27,98103.0,Entire home/apt,2,1.0,1.0,1.0,basic,25,30,120,f,0,82.0,47.69674,-122.34621,9.0,29930.0,14965.0
89,https://www.airbnb.com/rooms/1900698,2023-03-25,2012-07-31,98118.0,Private room,1,1.5,1.0,1.0,moderate,41,30,120,f,173,40.0,47.55306,-122.28104,11.0,7680.0,7680.0
90,https://www.airbnb.com/rooms/1905473,2023-03-25,2013-11-08,98122.0,Private room,2,1.0,1.0,1.0,basic,14,30,30,f,0,75.0,47.60728,-122.29714,9.0,27375.0,13687.5
91,https://www.airbnb.com/rooms/1909058,2023-03-25,2012-05-30,98119.0,Private room,2,1.0,1.0,1.0,basic,16,3,14,f,313,100.0,47.63812,-122.37077,11.0,5200.0,2600.0
92,https://www.airbnb.com/rooms/1925661,2023-03-25,2013-11-12,98144.0,Private room,2,1.0,1.0,1.0,basic,36,30,1125,f,112,100.0,47.57943,-122.30387,9.0,25300.0,12650.0
93,https://www.airbnb.com/rooms/1928010,2023-03-25,2013-08-22,98102.0,Private room,2,1.5,1.0,2.0,basic,31,1,14,f,43,79.0,47.62543,-122.32496,10.0,25438.0,12719.0
94,https://www.airbnb.com/rooms/1935439,2023-03-25,2013-11-14,98177.0,Private room,2,2.0,1.0,1.0,moderate,45,31,1125,f,173,35.0,47.70407,-122.36123,9.0,6720.0,3360.0
95,https://www.airbnb.com/rooms/1976382,2023-03-25,2011-09-07,98102.0,Entire home/apt,2,1.0,1.0,1.0,basic,28,30,365,f,346,123.0,47.62372,-122.32417,12.0,2337.0,1168.5
96,https://www.airbnb.com/rooms/1983713,2023-03-25,2013-11-24,98144.0,Entire home/apt,3,1.0,1.0,1.0,basic,35,10,1125,f,241,106.0,47.59181,-122.29372,9.0,13144.0,4381.333333333333
97,https://www.airbnb.com/rooms/1984692,2023-03-25,2013-03-19,98103.0,Entire home/apt,7,2.0,3.0,3.0,moderate,63,2,1125,f,12,225.0,47.68448,-122.34495,10.0,79425.0,11346.42857142857
98,https://www.airbnb.com/rooms/2026794,2023-03-25,2013-12-02,98103.0,Private room,2,1.0,1.0,1.0,basic,34,30,1125,f,89,66.0,47.65973,-122.3322,9.0,18216.0,9108.0
99,https://www.airbnb.com/rooms/2033191,2023-03-25,2013-12-04,98103.0,Entire home/apt,4,1.0,2.0,2.0,moderate,42,3,1125,f,0,300.0,47.67612,-122.33221,9.0,109500.0,27375.0
100,https://www.airbnb.com/rooms/2037250,2023-03-25,2012-03-05,98103.0,Private room,2,1.0,1.0,1.0,basic,33,3,30,f,89,107.0,47.68434,-122.3572,11.0,29532.0,14766.0
101,https://www.airbnb.com/rooms/2069917,2023-03-25,2013-08-20,98144.0,Entire home/apt,3,1.0,1.0,1.0,basic,30,7,1125,f,258,79.0,47.57325,-122.3074,10.0,8453.0,2817.6666666666665
102,https://www.airbnb.com/rooms/2112625,2023-03-25,2013-12-23,98144.0,Private room,2,1.0,1.0,1.0,moderate,55,30,1125,f,256,74.0,47.59483,-122.29297,9.0,8066.0,4033.0
103,https://www.airbnb.com/rooms/2118253,2023-03-25,2012-07-27,98105.0,Entire home/apt,4,1.0,2.0,2.0,moderate,40,30,1125,f,267,135.0,47.66789,-122.3008,11.0,13230.0,3307.5
104,https://www.airbnb.com/rooms/2150760,2023-03-25,2014-01-02,98118.0,Entire home/apt,2,1.0,,1.0,basic,32,2,30,f,75,125.0,47.55264,-122.27113,9.0,36250.0,18125.0
105,https://www.airbnb.com/rooms/2197168,2023-03-25,2014-01-11,98144.0,Entire home/apt,4,1.0,2.0,2.0,moderate,38,30,180,f,170,139.0,47.57882,-122.30842,9.0,27105.0,6776.25
106,https://www.airbnb.com/rooms/2215336,2023-03-25,2014-01-14,98103.0,Entire home/apt,5,1.0,2.0,2.0,basic,25,2,240,f,181,153.0,47.67334,-122.33451,9.0,28152.0,5630.4
107,https://www.airbnb.com/rooms/2234730,2023-03-25,2012-07-27,98105.0,Entire home/apt,2,1.0,1.0,1.0,moderate,41,30,1125,f,365,110.0,47.66082,-122.31358,11.0,0.0,0.0
108,https://www.airbnb.com/rooms/2267862,2023-03-25,2014-01-23,98107.0,Entire home/apt,2,1.0,1.0,4.0,basic,29,30,1125,f,328,115.0,47.66577,-122.36659,9.0,4255.0,2127.5
109,https://www.airbnb.com/rooms/2297917,2023-03-25,2014-01-28,98177.0,Entire home/apt,4,1.0,1.0,2.0,basic,23,2,1125,f,304,100.0,47.70914,-122.36338,9.0,6100.0,1525.0
110,https://www.airbnb.com/rooms/2298775,2023-03-25,2010-09-06,98115.0,Private room,2,1.0,1.0,1.0,basic,33,7,1125,f,182,60.0,47.69968,-122.30691,13.0,10980.0,5490.0
111,https://www.airbnb.com/rooms/2358140,2023-03-25,2012-07-27,98105.0,Entire home/apt,1,1.0,,1.0,basic,33,30,1125,f,271,80.0,47.6579,-122.31808,11.0,7520.0,7520.0
112,https://www.airbnb.com/rooms/2373176,2023-03-25,2013-10-04,98119.0,Entire home/apt,1,1.0,1.0,1.0,basic,27,3,365,t,24,81.0,47.63956,-122.36594,9.0,27621.0,27621.0
113,https://www.airbnb.com/rooms/2391699,2023-03-25,2011-09-07,98103.0,Private room,1,1.0,1.0,1.0,moderate,47,2,5,f,40,56.0,47.65401,-122.34515,12.0,18200.0,18200.0
114,https://www.airbnb.com/rooms/2396734,2023-03-25,2012-12-11,98107.0,Entire home/apt,8,1.0,4.0,4.0,moderate,54,3,90,t,304,104.0,47.6746,-122.38823,10.0,6344.0,793.0
115,https://www.airbnb.com/rooms/2441908,2023-03-25,2014-02-22,98117.0,Entire home/apt,5,1.0,1.0,3.0,moderate,68,3,1125,t,0,95.0,47.67596,-122.37093,9.0,34675.0,6935.0
116,https://www.airbnb.com/rooms/2446384,2023-03-25,2014-02-23,98115.0,Private room,2,1.0,1.0,1.0,moderate,47,1,1125,t,97,70.0,47.6824,-122.30303,9.0,18760.0,9380.0
117,https://www.airbnb.com/rooms/2471659,2023-03-25,2012-07-04,98118.0,Entire home/apt,2,1.0,1.0,1.0,moderate,38,2,29,f,312,89.0,47.55217,-122.28502,11.0,4717.0,2358.5
118,https://www.airbnb.com/rooms/2474569,2023-03-25,2014-02-28,98133.0,Private room,2,1.0,1.0,1.0,basic,19,2,1125,f,315,66.0,47.72944,-122.35554,9.0,3300.0,1650.0
119,https://www.airbnb.com/rooms/2486612,2023-03-25,2017-03-15,98144.0,Entire home/apt,5,1.0,1.0,1.0,basic,32,1,1125,f,229,85.0,47.5739,-122.30978,6.0,11560.0,2312.0
120,https://www.airbnb.com/rooms/2522091,2023-03-25,2014-03-08,98116.0,Entire home/apt,2,1.0,1.0,1.0,basic,29,3,30,t,286,147.0,47.587074,-122.393158,9.0,11613.0,5806.5
121,https://www.airbnb.com/rooms/2536507,2023-03-25,2013-03-22,98116.0,Entire home/apt,2,1.0,,1.0,basic,35,2,30,f,245,150.0,47.58378,-122.39909,10.0,18000.0,9000.0
122,https://www.airbnb.com/rooms/2578855,2023-03-25,2013-03-17,98103.0,Entire home/apt,2,1.0,1.0,2.0,moderate,43,3,29,f,236,98.0,47.68469,-122.35214,10.0,12642.0,6321.0
123,https://www.airbnb.com/rooms/2586350,2023-03-25,2012-06-03,98118.0,Entire home/apt,3,1.0,1.0,2.0,moderate,49,5,1125,f,321,93.0,47.53964,-122.27687,11.0,4092.0,1364.0
124,https://www.airbnb.com/rooms/2586642,2023-03-25,2011-11-29,98119.0,Entire home/apt,4,1.0,2.0,2.0,moderate,53,2,1125,f,309,221.0,47.64157,-122.37679,11.0,12376.0,3094.0
125,https://www.airbnb.com/rooms/2612399,2023-03-25,2012-12-25,98122.0,Entire home/apt,2,1.0,1.0,1.0,moderate,38,5,365,f,152,91.0,47.60929,-122.29554,10.0,19383.0,9691.5
126,https://www.airbnb.com/rooms/2614238,2023-03-25,2014-03-21,98144.0,Entire home/apt,2,1.0,1.0,1.0,basic,26,30,1125,f,205,79.0,47.59676,-122.28667,9.0,12640.0,6320.0
127,https://www.airbnb.com/rooms/2614387,2023-03-25,2011-09-07,98103.0,Private room,2,1.0,1.0,1.0,moderate,51,2,5,f,54,66.0,47.6551,-122.34316,12.0,20526.0,10263.0
128,https://www.airbnb.com/rooms/2620429,2023-03-25,2009-08-10,98101.0,Entire home/apt,6,2.0,2.0,5.0,moderate,51,3,12,t,102,205.0,47.61165,-122.32899,14.0,53915.0,8985.833333333334
129,https://www.airbnb.com/rooms/2630912,2023-03-25,2010-08-10,98133.0,Private room,1,2.0,2.0,2.0,basic,23,59,125,f,269,155.0,47.71519,-122.35607,13.0,14880.0,14880.0
130,https://www.airbnb.com/rooms/2638086,2023-03-25,2014-03-21,98116.0,Entire home/apt,2,1.0,1.0,1.0,basic,36,30,60,t,364,110.0,47.58326,-122.3851,9.0,110.0,55.0
131,https://www.airbnb.com/rooms/2642359,2023-03-25,2014-03-18,98115.0,Private room,4,1.0,1.0,1.0,basic,25,1,1125,f,60,50.0,47.68467,-122.26535,9.0,15250.0,3812.5
132,https://www.airbnb.com/rooms/2652941,2023-03-25,2009-08-23,98126.0,Entire home/apt,2,1.0,1.0,1.0,moderate,41,2,90,t,354,81.0,47.56613,-122.37281,14.0,891.0,445.5
133,https://www.airbnb.com/rooms/2670365,2023-03-25,2014-03-29,98112.0,Private room,2,1.5,1.0,1.0,basic,34,30,30,t,171,69.0,47.63193,-122.30955,9.0,13386.0,6693.0
134,https://www.airbnb.com/rooms/2686374,2023-03-25,2012-04-26,98107.0,Entire home/apt,6,1.5,3.0,4.0,moderate,67,1,1125,f,325,180.0,47.67294,-122.38311,11.0,7200.0,1200.0
